t_monotonic,t_wall,gpu_name,power_W,util_pct,memory_MiB,error
3860.600037257,1777948420.8807175,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3860.827027025,1777948421.1077075,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3861.055285736,1777948421.3359656,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3861.282736486,1777948421.5634165,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3861.512202909,1777948421.7928832,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3861.740101509,1777948422.0207815,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3861.967879235,1777948422.248559,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3862.194909053,1777948422.475589,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3862.422433054,1777948422.7031133,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3862.64983422,1777948422.9305146,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3862.876785211,1777948423.1574655,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3863.105598618,1777948423.3862786,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3863.33344524,1777948423.6141253,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3863.56079019,1777948423.8414702,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3863.789592215,1777948424.0702724,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3864.016523662,1777948424.2972038,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3864.244148148,1777948424.5248282,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3864.47254281,1777948424.753223,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3864.700108507,1777948424.9807885,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3864.927680325,1777948425.2083602,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3865.156673655,1777948425.4373534,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3865.384538006,1777948425.665218,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3865.611943532,1777948425.8926237,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3865.839727845,1777948426.1204078,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3866.067501555,1777948426.3481817,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3866.294528295,1777948426.5752087,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3866.521913438,1777948426.8025935,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3866.749424331,1777948427.0301046,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3866.977082922,1777948427.2577631,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3867.204957953,1777948427.485638,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3867.432474934,1777948427.713155,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3867.661357613,1777948427.9420378,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3867.888796307,1777948428.1694763,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3868.115925806,1777948428.396606,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3868.343099875,1777948428.6237803,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3868.571242097,1777948428.8519228,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3868.798932747,1777948429.079613,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3869.026275486,1777948429.3069558,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3869.25357136,1777948429.5342515,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3869.481980854,1777948429.7626612,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3869.709925965,1777948429.990606,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3869.938042645,1777948430.2187226,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3870.165208913,1777948430.445889,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3870.392034191,1777948430.6727142,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3870.619027613,1777948430.8997078,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3870.847431733,1777948431.1281118,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3871.074784629,1777948431.3554652,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3871.302718985,1777948431.5833995,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3871.531096952,1777948431.8117774,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3871.759280243,1777948432.0399604,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3871.991761175,1777948432.2724414,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3872.223716643,1777948432.5043974,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3872.451039052,1777948432.7317193,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3872.678049044,1777948432.9587293,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3872.905625261,1777948433.1863053,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3873.133774842,1777948433.414455,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3873.361384826,1777948433.6420648,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3873.589089619,1777948433.8697696,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3873.816084549,1777948434.0967646,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3874.044146098,1777948434.3248265,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3874.271386911,1777948434.5520668,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3874.49851206,1777948434.7791922,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3874.726189572,1777948435.0068696,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3874.953375635,1777948435.2340558,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3875.181305866,1777948435.461986,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3875.409061074,1777948435.6897416,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3875.63642025,1777948435.9171004,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3875.864071759,1777948436.1447515,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3876.091579459,1777948436.3722599,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3876.31929075,1777948436.599971,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3876.546727031,1777948436.8274074,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3876.774138008,1777948437.0548184,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3877.003054365,1777948437.2837346,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3877.231122387,1777948437.5118027,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3877.458414293,1777948437.7390947,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3877.685146711,1777948437.9658265,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3877.912866514,1777948438.1935465,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3878.140274565,1777948438.420955,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3878.367405492,1777948438.6480858,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3878.594747567,1777948438.8754275,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3878.822696712,1777948439.1033769,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3879.050783426,1777948439.331464,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3879.277790123,1777948439.5584705,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3879.504576426,1777948439.7852566,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3879.732054423,1777948440.0127347,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3879.959599319,1777948440.2402792,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3880.186647555,1777948440.4673278,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3880.413840117,1777948440.6945205,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3880.64137842,1777948440.9220586,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3880.868492358,1777948441.1491725,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3881.096412136,1777948441.3770924,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3881.323637898,1777948441.6043181,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3881.550715496,1777948441.8313959,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3881.777756463,1777948442.0584366,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3882.005231121,1777948442.285911,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3882.233450051,1777948442.51413,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3882.461043575,1777948442.7417235,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3882.689098079,1777948442.969778,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3882.9172635,1777948443.197944,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3883.144026122,1777948443.4247062,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3883.371212619,1777948443.6518927,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3883.598393376,1777948443.8790736,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3883.82585651,1777948444.1065366,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3884.052733965,1777948444.3334138,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3884.28010344,1777948444.5607836,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3884.508044414,1777948444.7887247,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3884.735578051,1777948445.016258,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3884.963410851,1777948445.2440908,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3885.190587283,1777948445.4712677,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3885.417773918,1777948445.6984544,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3885.646511005,1777948445.927191,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3885.873798099,1777948446.1544785,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3886.101368639,1777948446.3820488,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3886.334385522,1777948446.6150656,NVIDIA A100-SXM4-40GB,51.69,4.0,30772.0,
3886.561743071,1777948446.8424234,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3886.790647927,1777948447.0713282,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3887.018705436,1777948447.2993858,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3887.24657936,1777948447.5272596,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3887.476281602,1777948447.7569618,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3887.703598518,1777948447.9842784,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3887.931585283,1777948448.2122655,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3888.159604282,1777948448.4402847,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3888.387121295,1777948448.6678014,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3888.615269411,1777948448.8959494,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3888.843468147,1777948449.1241481,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3889.071381517,1777948449.3520617,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3889.299011356,1777948449.5796921,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3889.527255581,1777948449.807936,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3889.755396646,1777948450.036077,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3889.983470361,1777948450.2641504,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3890.211595048,1777948450.492275,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3890.439279976,1777948450.71996,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3890.666594533,1777948450.9472747,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3890.893955388,1777948451.1746354,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3891.121278523,1777948451.4019587,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3891.348028436,1777948451.6287086,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3891.575561121,1777948451.8562412,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3891.802758039,1777948452.0834384,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3892.029931688,1777948452.310612,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3892.259083442,1777948452.5397637,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3892.486233983,1777948452.7669141,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3892.714156928,1777948452.994837,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3892.942759243,1777948453.2234397,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3893.170539421,1777948453.4512196,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3893.415120257,1777948453.6958,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3893.642745147,1777948453.9234254,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3893.870943607,1777948454.1516237,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3894.098350708,1777948454.379031,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3894.325803482,1777948454.6064835,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3894.554023315,1777948454.8347037,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3894.782120094,1777948455.0628002,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3895.011469439,1777948455.2921495,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3895.240539831,1777948455.5212202,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3895.468050203,1777948455.7487304,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3895.696329413,1777948455.9770098,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3895.925531804,1777948456.206212,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3896.152572145,1777948456.4332523,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3896.380752074,1777948456.6614323,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3896.607944801,1777948456.888625,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3896.835137648,1777948457.115818,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3897.062544199,1777948457.3432243,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3897.29014503,1777948457.570825,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3897.518346859,1777948457.7990272,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3897.746418231,1777948458.0270987,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3897.974279628,1777948458.2549596,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3898.201754315,1777948458.4824343,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3898.429594847,1777948458.7102752,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3898.657224337,1777948458.9379046,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3898.884639752,1777948459.1653197,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3899.112352949,1777948459.393033,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3899.339832295,1777948459.6205125,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3899.567129918,1777948459.84781,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3899.794376475,1777948460.0750566,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3900.023732427,1777948460.3044124,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3900.250803619,1777948460.531484,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3900.479152079,1777948460.7598324,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3900.707174157,1777948460.987854,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3900.934326897,1777948461.2150073,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3901.162467369,1777948461.4431474,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3901.391608271,1777948461.6722884,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3901.618750285,1777948461.89943,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3901.84754104,1777948462.128221,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3902.076186937,1777948462.356867,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3902.303750372,1777948462.5844307,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3902.531602809,1777948462.8122828,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3902.760677268,1777948463.0413575,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3902.988199362,1777948463.2688797,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3903.217172273,1777948463.4978523,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3903.444157659,1777948463.7248375,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3903.67207129,1777948463.9527519,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3903.899830159,1777948464.1805105,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3904.126606028,1777948464.4072862,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
3904.353591262,1777948464.6342711,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3904.580854795,1777948464.861535,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3904.8084588,1777948465.0891387,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3905.035309277,1777948465.3159895,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3905.264213538,1777948465.544894,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3905.494395816,1777948465.7750762,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3905.721232689,1777948466.0019133,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3905.949231537,1777948466.2299118,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3906.177652399,1777948466.4583323,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3906.404322306,1777948466.6850026,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3906.632345204,1777948466.9130254,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3906.862273811,1777948467.1429536,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3907.090779417,1777948467.3714595,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3907.317943198,1777948467.5986238,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3907.545836699,1777948467.826517,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3907.772982025,1777948468.053662,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3908.000167241,1777948468.2808473,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3908.229531016,1777948468.5102112,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3908.457341652,1777948468.7380216,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3908.683901492,1777948468.964582,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3908.912040003,1777948469.1927202,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3909.138837675,1777948469.419518,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3909.365875526,1777948469.6465557,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3909.594105763,1777948469.874786,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3909.820992167,1777948470.1016722,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3910.047804254,1777948470.328484,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3910.274824224,1777948470.555504,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3910.501925301,1777948470.7826054,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3910.729215458,1777948471.0098956,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3910.956736161,1777948471.2374165,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3911.184071207,1777948471.4647512,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3911.411056298,1777948471.6917365,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3911.63833853,1777948471.9190185,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3911.866416174,1777948472.1470964,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3912.093471945,1777948472.374152,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3912.321253852,1777948472.6019342,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3912.548754575,1777948472.8294349,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3912.776886083,1777948473.0575666,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3913.004058175,1777948473.2847383,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3913.231981928,1777948473.512662,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3913.4591794,1777948473.73986,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3913.686267412,1777948473.9669476,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3913.913420996,1777948474.1941013,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3914.141554493,1777948474.4222353,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3914.369026783,1777948474.649707,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3914.59720306,1777948474.8778832,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3914.825109846,1777948475.10579,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3915.052587586,1777948475.3332677,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3915.280259075,1777948475.560939,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3915.508427312,1777948475.7891076,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3915.736148298,1777948476.0168288,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
3915.963988359,1777948476.2446687,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
3916.19211488,1777948476.4727948,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3916.419517812,1777948476.7001982,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3916.648176419,1777948476.9288564,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3916.875892822,1777948477.1565728,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3917.103176924,1777948477.3838573,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3917.330392773,1777948477.611073,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3917.559382587,1777948477.840063,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3917.786807376,1777948478.0674875,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3918.014494036,1777948478.295174,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3918.244584334,1777948478.525265,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3918.472507111,1777948478.7531872,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3918.699886012,1777948478.9805775,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3918.929797773,1777948479.210478,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3919.158049775,1777948479.43873,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3919.385814977,1777948479.6664953,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3919.614642774,1777948479.895323,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3919.842801386,1777948480.1234815,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3920.071474726,1777948480.352155,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3920.298611797,1777948480.5792918,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3920.526217827,1777948480.8068979,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3920.753668589,1777948481.0343485,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3920.981669521,1777948481.2623494,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3921.208904993,1777948481.4895852,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3921.436585112,1777948481.7172654,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3921.664356786,1777948481.9450371,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3921.892602247,1777948482.1732826,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3922.120075121,1777948482.4007552,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3922.347640142,1777948482.62832,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3922.576033001,1777948482.8567133,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3922.804689314,1777948483.0853693,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3923.03167436,1777948483.3123548,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3923.259335322,1777948483.5400155,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
3923.486478247,1777948483.7671583,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3923.713748117,1777948483.9944282,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3923.941272166,1777948484.2219522,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3924.168592084,1777948484.4492722,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3924.396765864,1777948484.677446,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
3924.623485561,1777948484.904166,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3924.851399495,1777948485.1320796,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3925.080555687,1777948485.3612359,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3925.308187748,1777948485.588868,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
3925.535551115,1777948485.8162313,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3925.765239677,1777948486.04592,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3925.992229315,1777948486.2729094,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3926.219985429,1777948486.5006657,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
3926.450458651,1777948486.7311385,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3926.678539817,1777948486.95922,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
3926.905506743,1777948487.1861868,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
